yearOfBirth;householdIncome;workerId;hitCreationDate;gender;date;householdSize;maritalStatus
1989;$75,000-$99,999;87615103907366c1e7b8515cc6c6c093;2016-11-06T02:36:12.000Z;female;2016-11-06T02:45:10.507Z;3;married
1986;$100,000 or more;d5eefcf4931ca387223c12d41983ab6d;2016-11-06T02:21:13.000Z;male;2016-11-06T02:27:10.283Z;2;married
1964;$100,000 or more;22360fa13379a411b234b08260c53edc;2016-11-06T02:06:12.000Z;male;2016-11-06T02:07:05.236Z;2;married
1966;$75,000-$99,999;6b1c28b703ed4189da89a301cf170b1f;2016-11-06T01:51:14.000Z;female;2016-11-06T01:52:48.527Z;3;married
1986;$40,000-$59,999;2d21b2dff50946335953cf03eba68e36;2016-11-06T01:36:12.000Z;female;2016-11-06T01:38:00.073Z;4;cohabitating
1947;$100,000 or more;2a4a1789dd13e2752a8afc9e9a022799;2016-11-06T01:21:13.000Z;male;2016-11-06T01:31:45.533Z;2;married
1988;$25,000-$39,999;dadee005f3fafee44f0ad6a6589ccb05;2016-11-06T01:06:14.000Z;male;2016-11-06T01:13:31.255Z;2;single
1979;$40,000-$59,999;781c69018f9a04d2ef06155bf036beba;2016-11-06T00:51:12.000Z;female;2016-11-06T00:52:49.507Z;5+;married
1984;$25,000-$39,999;17ec21062866b8bdc6f97e99b085b501;2016-11-06T00:36:14.000Z;male;2016-11-06T00:39:22.140Z;1;single
1958;$15,000-$24,999;886aff4bf7532e5f148a5c0fd526e24f;2016-11-06T00:21:12.000Z;female;2016-11-06T00:23:11.462Z;1;divorced
1988;$15,000-$24,999;8315d1614b7376ab7d201633a62cbcfb;2016-11-06T00:06:15.000Z;male;2016-11-06T00:08:03.591Z;3;single
1998;$100,000 or more;6c61c5b23b5264081a25afe14b00aac4;2016-11-05T23:51:12.000Z;male;2016-11-05T23:54:54.876Z;4;single
1985;$75,000-$99,999;21f923527785c70b707e8cdeb0312d13;2016-11-05T23:36:13.000Z;female;2016-11-05T23:37:48.841Z;1;single
1968;$40,000-$59,999;bf5766eaa6460346b07a3570bcf58ae0;2016-11-05T23:21:12.000Z;male;2016-11-05T23:27:39.518Z;2;cohabitating
1990;$15,000-$24,999;af4e652c170ff139e8f7bfe9df11ca7c;2016-11-05T23:06:15.000Z;female;2016-11-05T23:08:59.071Z;1;single
1984;$40,000-$59,999;3b420e7f718174b6a1b5ad9d430b6f92;2016-11-05T22:51:13.000Z;male;2016-11-05T22:54:56.732Z;2;divorced
1973;$60,000-$74,999;ab2d69e5c152ccab15918eb6f5323a24;2016-11-05T22:36:15.000Z;male;2016-11-05T22:44:17.913Z;4;married
1983;$40,000-$59,999;ebb1cb4ca3f427b2e235e0568a31841e;2016-11-05T22:21:16.000Z;female;2016-11-05T22:27:13.578Z;4;married
1981;$25,000-$39,999;4277be76585b987fd347f690dddc2a84;2016-11-05T22:06:13.000Z;female;2016-11-05T22:11:52.793Z;1;single
1975;$40,000-$59,999;e562411eff2d4942899b9e32739e17ff;2016-11-05T20:51:14.000Z;female;2016-11-05T22:08:08.505Z;5+;married
1983;$40,000-$59,999;e0c0cacbd139ca8e89aa236c6917bb74;2016-11-05T21:51:15.000Z;male;2016-11-05T21:59:32.124Z;1;single
1990;$25,000-$39,999;537690172158fb314a35450de0da86e0;2016-11-05T21:36:14.000Z;male;2016-11-05T21:44:46.373Z;2;single
1988;$25,000-$39,999;cfaba55c12d1a8ac3b0e5a7f7674984e;2016-11-05T21:21:15.000Z;male;2016-11-05T21:27:56.019Z;1;single
1988;$60,000-$74,999;c263eb218fda82ba80c1c1fb25384afe;2016-11-05T20:36:16.000Z;female;2016-11-05T21:20:28.383Z;5+;cohabitating
1989;$10,000-$14,999;c658b20fa5de43b4cdf2054e04f3f7ec;2016-11-05T21:06:16.000Z;male;2016-11-05T21:07:17.537Z;4;single
1974;$25,000-$39,999;30f423ade5738ea4b6413a19d314e1da;2016-11-05T20:21:14.000Z;male;2016-11-05T20:22:29.045Z;4;married
1981;$60,000-$74,999;001b397893473d75020fc46ba4e7b8cb;2016-11-05T20:06:14.000Z;female;2016-11-05T20:15:18.937Z;3;married
1991;$25,000-$39,999;1a122ad12bcd4ccb10bb78f3042b1179;2016-11-05T19:51:13.000Z;male;2016-11-05T19:57:05.204Z;3;single
1977;$40,000-$59,999;ffe830bb050f5c94249a9a47564ce6ae;2016-11-05T19:36:16.000Z;male;2016-11-05T19:41:01.002Z;3;married
1959;Less than $10,000;cf2917759bf62f013a30cc063f0499aa;2016-11-05T19:21:14.000Z;female;2016-11-05T19:22:35.457Z;4;married
1990;$25,000-$39,999;0e825fce27bc67bcd207c9663600b1e1;2016-11-05T19:06:15.000Z;female;2016-11-05T19:06:45.322Z;1;single
1982;$40,000-$59,999;3f2c5336d44495e1e0829f6bab97e86e;2016-11-05T18:51:14.000Z;female;2016-11-05T18:52:24.385Z;3;single
1983;$10,000-$14,999;99160d4d309bf9cebe2ab2d6721cf516;2016-11-05T18:36:14.000Z;male;2016-11-05T18:45:03.037Z;1;single
1986;$40,000-$59,999;225b9d469f9d1bb03966ce1f098d8c00;2016-11-05T18:21:16.000Z;male;2016-11-05T18:22:00.010Z;3;married
1983;$40,000-$59,999;c22cf321e61b567de202767e44720b5a;2016-11-05T18:06:14.000Z;male;2016-11-05T18:10:02.231Z;1;single
1994;$40,000-$59,999;55dc1ca0050e0025d229babf635c4419;2016-11-05T17:51:14.000Z;male;2016-11-05T17:52:06.556Z;4;single
1995;$40,000-$59,999;63045d8408c465238603acbc05bdc703;2016-11-05T17:36:14.000Z;male;2016-11-05T17:39:02.572Z;4;single
1978;$10,000-$14,999;e5410c417f8531ca52d7213a7a72d378;2016-11-05T17:21:13.000Z;female;2016-11-05T17:32:01.209Z;2;married
1991;$15,000-$24,999;3218ed66600606e8c0667b9511c49efd;2016-11-05T16:51:13.000Z;female;2016-11-05T17:09:49.776Z;1;single
1987;$25,000-$39,999;84dc136a924a4ba021c0d31a1a9111cb;2016-11-05T17:06:15.000Z;male;2016-11-05T17:07:23.555Z;2;single
1954;$40,000-$59,999;52374a9c2e301673bf0da8903009eeb0;2016-11-05T16:36:14.000Z;female;2016-11-05T16:38:49.415Z;4;married
1986;$75,000-$99,999;deda248159a4c292bdb7d0749476d81f;2016-11-05T16:21:16.000Z;female;2016-11-05T16:21:41.421Z;2;married
1970;$60,000-$74,999;1fce9ae8f4645db56812c31ec861a55e;2016-11-05T16:06:16.000Z;female;2016-11-05T16:07:08.031Z;2;married
1987;$40,000-$59,999;e5258235c5d2b8ca5ea0548933c92d9e;2016-11-05T15:51:16.000Z;female;2016-11-05T15:51:52.713Z;2;married
1985;$60,000-$74,999;b8028d6f0c646efa3a81819bdd2bd335;2016-11-05T15:36:15.000Z;male;2016-11-05T15:43:56.855Z;1;single
1983;$100,000 or more;ac49688658cbe28c70f78d3a924b6722;2016-11-05T15:21:15.000Z;female;2016-11-05T15:22:28.285Z;3;cohabitating
1994;$100,000 or more;1840b1f86cbb4133a8e954400c5e4ea0;2016-11-05T15:06:14.000Z;female;2016-11-05T15:08:48.117Z;4;single
1978;$60,000-$74,999;52c6cf8832f7db39c68107b21ebbef3c;2016-11-05T14:51:16.000Z;male;2016-11-05T14:52:33.338Z;2;cohabitating
1969;$15,000-$24,999;0f3ebaf6c89b86ed7d74e0496a4c632f;2016-11-05T14:36:14.000Z;female;2016-11-05T14:38:50.418Z;4;married
1985;$15,000-$24,999;ec81feb90a5fea1d36edf5581b025b34;2016-11-05T14:21:14.000Z;male;2016-11-05T14:23:27.697Z;1;single
1949;$75,000-$99,999;04e8a0cb168bb86eecc6b003f0afd762;2016-11-05T14:06:17.000Z;female;2016-11-05T14:07:06.987Z;2;married
1970;$100,000 or more;d97ade0e1cf014ab0d5add5c18f66284;2016-11-05T13:51:16.000Z;female;2016-11-05T13:53:21.887Z;1;single
1987;$25,000-$39,999;fe9cb8311e0c55e2ce5fc7838f103018;2016-11-05T13:36:15.000Z;female;2016-11-05T13:40:15.566Z;4;married
1961;$100,000 or more;2f09ae12da1904683a15ddd0e6011926;2016-11-05T13:21:14.000Z;male;2016-11-05T13:28:12.539Z;2;married
1973;$25,000-$39,999;810aea54eada65ca23a0816abba8560c;2016-11-05T13:06:14.000Z;female;2016-11-05T13:10:51.294Z;2;married
1979;$60,000-$74,999;8014b4f50019ec95ec62035f5abe3b98;2016-11-05T12:51:15.000Z;male;2016-11-05T12:52:59.490Z;3;married
1976;Less than $10,000;b3969bfac19c545ba31affe179f710a5;2016-11-05T12:36:15.000Z;male;2016-11-05T12:38:08.500Z;4;married
1978;$40,000-$59,999;b7d6b89939cfeac09b26091eee7c02ce;2016-11-05T12:21:14.000Z;male;2016-11-05T12:28:22.687Z;2;married
1983;$100,000 or more;4593d0577b3efd5b13176b600cfb14bc;2016-11-05T12:06:16.000Z;male;2016-11-05T12:11:46.630Z;4;married
1986;$75,000-$99,999;e17f22758c8dfb74fe97f2984bcddc47;2016-11-05T11:51:17.000Z;male;2016-11-05T11:54:13.066Z;2;cohabitating
1988;$25,000-$39,999;b24eae7bee7bb4c5d429d3d5983539e2;2016-11-05T11:36:16.000Z;male;2016-11-05T11:46:15.280Z;1;single
1985;$25,000-$39,999;ab19876e65af582754d6ec07e3e0418e;2016-11-05T11:21:15.000Z;female;2016-11-05T11:25:18.935Z;1;single
1996;$75,000-$99,999;e0cc05af2313aad84b0115c1d228da7c;2016-11-05T11:06:16.000Z;male;2016-11-05T11:10:32.489Z;4;single
1986;$15,000-$24,999;77e82c3a2303d214518454eceb93f394;2016-11-05T10:51:17.000Z;female;2016-11-05T10:57:31.327Z;1;single
1985;Less than $10,000;afc0eb29f80632cb68112d578f079195;2016-11-05T10:36:16.000Z;male;2016-11-05T10:38:42.933Z;5+;single
1989;$25,000-$39,999;cef703d725abde0e428b374558887c86;2016-11-05T09:51:15.000Z;female;2016-11-05T10:28:38.889Z;3;married
1974;$75,000-$99,999;8a0c6fe6dd079d2c3e810dd54f2e16dc;2016-11-05T10:21:15.000Z;male;2016-11-05T10:27:51.689Z;4;married
1966;$60,000-$74,999;00260c84ba2160810e5fafc062695d30;2016-11-05T08:21:15.000Z;female;2016-11-05T10:27:50.562Z;1;single
1971;Less than $10,000;81cf2799e861a16c7a01f58e4931eea5;2016-11-05T07:51:15.000Z;female;2016-11-05T10:23:27.427Z;4;married
1996;$10,000-$14,999;17f2efdb31044d77158d443c84b15720;;female;2016-11-05T10:21:58.286Z;4;single
1996;$10,000-$14,999;17f2efdb31044d77158d443c84b15720;2016-11-05T09:36:16.000Z;female;2016-11-05T10:21:55.837Z;4;single
1992;$100,000 or more;7ed2db74763ba16c64b3a36e93d2e44f;2016-11-05T10:06:16.000Z;male;2016-11-05T10:19:32.374Z;4;single
1997;Less than $10,000;5fbe805a3def11f8b2d4fb184c2f3246;2016-11-05T07:21:14.000Z;male;2016-11-05T10:18:36.851Z;2;divorced
1982;$60,000-$74,999;ac0f989ad3bb6763bba1a1665125fca9;2016-11-05T09:06:15.000Z;male;2016-11-05T10:18:05.209Z;4;married
1990;$100,000 or more;608cd5d3bc4a80e399cb466e547ef9c3;2016-11-05T07:36:14.000Z;male;2016-11-05T10:11:55.594Z;4;single
1989;$60,000-$74,999;5fbd7a679240516044c73d672b62d5cc;2016-11-05T08:36:15.000Z;male;2016-11-05T09:40:14.089Z;3;engaged
1964;$40,000-$59,999;799b97718d15f51334bc3acdb599ac7d;2016-11-05T09:21:16.000Z;female;2016-11-05T09:25:05.022Z;2;divorced
1965;$40,000-$59,999;cce54cedaf4ad3706a22c35becdf75fe;2016-11-05T08:51:14.000Z;female;2016-11-05T09:23:29.232Z;1;single
1962;$10,000-$14,999;96d76832c70aaa8c2742feea8f7a05ab;2016-11-05T07:06:16.000Z;male;2016-11-05T08:48:18.371Z;3;married
1982;$25,000-$39,999;7783482068087560a21397c6345e1a56;2016-11-05T06:51:14.000Z;female;2016-11-05T08:15:00.347Z;4;married
1987;$15,000-$24,999;c659a7fee9a93c2f3c3deb257289265c;2016-11-05T08:06:15.000Z;female;2016-11-05T08:09:53.396Z;4;married
1981;Less than $10,000;f304bb14a305006fad182342958780eb;2016-11-05T06:21:14.000Z;male;2016-11-05T07:37:49.834Z;5+;married
1994;$10,000-$14,999;510144ba026a347ba4efa66f22530565;2016-11-05T06:36:14.000Z;female;2016-11-05T06:38:10.669Z;4;single
1952;$15,000-$24,999;4a4e3019c8107c72401309958dcb87ac;2016-11-05T05:06:15.000Z;male;2016-11-05T06:13:50.717Z;5+;married
1975;$15,000-$24,999;b5fd0ef7844d7968b702826c9f8c92d6;2016-11-05T06:06:34.000Z;female;2016-11-05T06:11:52.830Z;4;married
1992;$15,000-$24,999;4e177b07fab7f53845e0903b0bf16d1c;2016-11-05T05:36:37.000Z;female;2016-11-05T06:10:50.177Z;1;single
1986;$100,000 or more;6673206570189dc7b6812c111cae1d19;2016-11-05T05:51:16.000Z;female;2016-11-05T05:58:37.370Z;3;married
1989;$40,000-$59,999;021298857b509939f1afa4b0043bab4d;2016-11-05T05:21:15.000Z;female;2016-11-05T05:51:31.292Z;3;single
1980;$60,000-$74,999;7e2ad7ce979931cbf766a25c3c95b943;2016-11-05T04:51:16.000Z;female;2016-11-05T05:00:41.741Z;1;single
1969;$10,000-$14,999;f5dbe2969c4f543e76e1eff9a79ac0d3;2016-11-05T04:36:14.000Z;female;2016-11-05T04:40:25.395Z;2;married
1993;$40,000-$59,999;26f0e3adac3c1b8632859281f30b266f;2016-11-05T04:21:19.000Z;male;2016-11-05T04:33:21.907Z;4;single
1989;$25,000-$39,999;66f4d76ee9df23b61829ed090a4c16fa;2016-11-05T03:51:17.000Z;male;2016-11-05T04:33:05.714Z;1;single
1986;$40,000-$59,999;68c5f242d22db6282f014d5874016394;2016-11-05T04:06:35.000Z;female;2016-11-05T04:22:19.768Z;2;married
1978;$60,000-$74,999;c36e8f85ea15cd397e9bb4db75423a3c;2016-11-05T03:36:16.000Z;female;2016-11-05T03:47:58.137Z;2;married
1984;$10,000-$14,999;ec5a0110098d08133d522f1a8cbfb434;2016-11-05T03:21:17.000Z;female;2016-11-05T03:23:09.304Z;1;single
1977;$60,000-$74,999;82c727dc272c0c090990103b6d1a1ca1;2016-11-05T02:51:14.000Z;male;2016-11-05T03:12:32.601Z;3;married
1985;$25,000-$39,999;0a9edc8caf8b1bfbc1bb6bade20e8e29;2016-11-05T03:06:15.000Z;female;2016-11-05T03:09:41.619Z;5+;married
1992;$25,000-$39,999;cc85c5e2cab9f0bc3abc8122571af4f3;2016-11-05T02:36:14.000Z;female;2016-11-05T02:45:04.796Z;2;cohabitating
1986;$40,000-$59,999;bfb2556c61211718ad93222fed606925;2016-11-05T02:21:14.000Z;female;2016-11-05T02:36:18.421Z;2;single
1989;Less than $10,000;8d89ffe98f42433794574e44db5bade7;2016-11-05T01:51:14.000Z;male;2016-11-05T02:11:37.287Z;1;single
1984;$25,000-$39,999;d80cf9751fed04b550f555bd25592da2;2016-11-05T02:06:14.000Z;male;2016-11-05T02:09:10.427Z;2;engaged
1994;$40,000-$59,999;046f037e1daa0cb7b9831fe8da00da16;2016-11-05T01:36:15.000Z;male;2016-11-05T02:07:56.125Z;4;single
1995;Less than $10,000;034164ef2730418df948ea40b10f2543;2016-11-05T00:36:14.000Z;male;2016-11-05T01:59:36.246Z;2;single
1988;$40,000-$59,999;6d2a51f9270d7bdafe13e544e814062c;2016-11-05T01:21:13.000Z;male;2016-11-05T01:37:33.383Z;2;cohabitating
1984;$75,000-$99,999;573b29d3cd0d9524d4e90459e649e874;2016-11-05T00:51:14.000Z;female;2016-11-05T01:07:15.655Z;3;married
1986;Less than $10,000;6a39605b619a36de46d446480182414a;2016-11-05T01:06:14.000Z;female;2016-11-05T01:06:55.839Z;1;single
1954;$40,000-$59,999;a031465cb6269e6ff92dd1dcbc9787b9;2016-11-05T00:21:14.000Z;female;2016-11-05T01:05:20.264Z;3;divorced
1979;$60,000-$74,999;8e22d575d9f86137a06506a6159eeb2f;2016-11-04T19:51:16.000Z;male;2016-11-05T00:30:35.009Z;5+;married
1967;$60,000-$74,999;9e69336075d747e2020efe86ee60cf6f;2016-11-05T00:06:14.000Z;male;2016-11-05T00:08:30.671Z;5+;married
1970;$100,000 or more;b5e6cd4b0d9e78a23470b9079b7e54b5;2016-11-04T23:51:15.000Z;female;2016-11-05T00:03:28.540Z;2;married
1974;$40,000-$59,999;0c2cbe482591858c63cd6734c01e3e58;2016-11-04T21:51:46.000Z;male;2016-11-04T23:57:49.642Z;4;married
1993;Less than $10,000;1e8b984e4a0ab1c55aaa50bbfcd5e7a1;2016-11-04T23:36:14.000Z;male;2016-11-04T23:47:45.401Z;3;single
1990;$25,000-$39,999;3578731765ccdadcc0d3cf6173615097;2016-11-04T23:21:14.000Z;female;2016-11-04T23:39:29.221Z;1;single
1982;$75,000-$99,999;fef6a10c4ad4a0f0b37f96b3cd6a6723;2016-11-04T21:36:19.000Z;male;2016-11-04T23:37:59.839Z;4;married
1976;Less than $10,000;ea325001255a7af0509cefb555444812;2016-11-04T21:06:18.000Z;female;2016-11-04T23:36:53.400Z;1;single
1977;$10,000-$14,999;a6e95e66d855f80ab2dab5ebbc9c961b;2016-11-04T22:36:21.000Z;female;2016-11-04T23:24:34.088Z;2;divorced
1961;$100,000 or more;e347f98d0a810ded7c14d7be813a5868;2016-11-04T22:21:17.000Z;female;2016-11-04T23:22:43.647Z;3;married
1972;$100,000 or more;98856d0543118727538f3540179750f5;2016-11-04T23:06:16.000Z;male;2016-11-04T23:11:39.746Z;4;married
1964;$25,000-$39,999;649c847371bb5f04913526583ea67127;;female;2016-11-04T23:02:56.863Z;3;married
1964;$25,000-$39,999;649c847371bb5f04913526583ea67127;2016-11-04T22:51:34.000Z;female;2016-11-04T23:02:55.863Z;3;married
1964;$25,000-$39,999;649c847371bb5f04913526583ea67127;;female;2016-11-04T23:02:55.465Z;3;married
1982;$60,000-$74,999;abf4586e0af1eeee03383746f7c07a76;2016-11-04T22:06:19.000Z;female;2016-11-04T22:07:44.288Z;2;married
1960;$15,000-$24,999;e3c2774823369b34472836b0d6ad6dcc;2016-11-04T21:21:17.000Z;female;2016-11-04T22:07:39.596Z;2;married
1998;$60,000-$74,999;0bd79b20ea5debdb6f41056b4ebefc83;2016-11-04T20:51:19.000Z;female;2016-11-04T20:53:02.844Z;3;single
1990;$100,000 or more;bfce93dd61b473d77a7cd18f8c39e698;2016-11-04T20:36:19.000Z;male;2016-11-04T20:48:58.901Z;1;single
1984;$100,000 or more;cc7d38d38c56c007a6753064c7459268;2016-11-04T20:21:19.000Z;female;2016-11-04T20:26:43.719Z;3;married
1987;$25,000-$39,999;e234a8b66c552a181e801ba1a3e20bc1;2016-11-04T19:21:43.000Z;male;2016-11-04T20:22:45.319Z;2;cohabitating
1990;$40,000-$59,999;ad05205ad23686af4d58e56bb69d0e59;2016-11-04T20:06:18.000Z;female;2016-11-04T20:14:27.298Z;2;cohabitating
1984;$15,000-$24,999;7df399f5f676acc720af11f9501b8b07;2016-11-04T19:06:18.000Z;female;2016-11-04T19:51:36.562Z;5+;married
1972;$25,000-$39,999;0a94f66eb3b8da940b765d91e9c4c0ce;2016-11-04T19:36:18.000Z;female;2016-11-04T19:41:19.292Z;1;divorced
1989;$25,000-$39,999;f32365fde6ecaa4cbf387a330c4d1e63;2016-11-04T18:36:14.000Z;male;2016-11-04T19:24:07.561Z;1;single
1989;$100,000 or more;861a9558c256ada216a28bfaa14df744;2016-11-04T18:51:43.000Z;male;2016-11-04T18:52:31.609Z;3;single
1963;$60,000-$74,999;dddd106d48d7fa542cb5c32350cc5615;2016-11-04T18:21:36.000Z;female;2016-11-04T18:23:00.942Z;2;married
1989;Less than $10,000;06db2b8baabc0517ddbd2b824d9c2922;2016-11-04T18:06:14.000Z;male;2016-11-04T18:06:59.473Z;4;single
1968;$100,000 or more;ac240a9b0d1a26a559f38d6d2126466d;2016-11-04T17:51:20.000Z;female;2016-11-04T17:52:11.941Z;5+;divorced
1984;Less than $10,000;14dfe71f91635607e3008b7ed844bc8b;2016-11-04T17:19:14.000Z;male;2016-11-04T17:50:56.212Z;3;married
1984;$15,000-$24,999;aad88035e2332561aae99d2205a0c603;2016-11-04T17:36:02.000Z;male;2016-11-04T17:41:50.171Z;4;single
1991;$15,000-$24,999;a39fff0f60d4cdf95f49297267d0673b;2016-11-04T17:04:35.000Z;female;2016-11-04T17:10:05.138Z;3;single
1984;$100,000 or more;23bf5b09a63ff1a036c2291638fb5d8b;2016-11-04T16:49:14.000Z;male;2016-11-04T17:06:29.882Z;2;married
1993;Less than $10,000;897b71b78803b47bc19d0d31ff91856e;2016-11-04T16:34:40.000Z;male;2016-11-04T16:59:52.673Z;4;single
1990;Less than $10,000;ff0af2e8cc1eb67296577b2c20baf3af;2016-11-04T16:19:46.000Z;female;2016-11-04T16:50:35.981Z;3;single
1989;$40,000-$59,999;9d0f022083c9dc71fa61c88ec1006959;2016-11-04T15:49:18.000Z;male;2016-11-04T16:05:04.453Z;2;cohabitating
1991;$75,000-$99,999;f620b4ed945ba839b1de1e58b3900209;2016-11-04T16:04:16.000Z;male;2016-11-04T16:04:58.952Z;5+;single
1985;$100,000 or more;b0d3aea643d2dbcc6deb9f7684c79242;2016-11-04T15:34:17.000Z;male;2016-11-04T15:35:31.587Z;4;single
1991;$40,000-$59,999;b158d02326b6b0fa957a419a2f6197cf;2016-11-04T15:19:18.000Z;male;2016-11-04T15:20:24.040Z;3;engaged
1973;Less than $10,000;d851c360f3f72b838cd158b8593dfc31;2016-11-04T15:04:13.000Z;male;2016-11-04T15:10:37.749Z;3;married
1987;Less than $10,000;1ff8dda346e4c8b0ab69eb68c88246b0;2016-11-04T14:49:12.000Z;male;2016-11-04T15:04:23.294Z;4;single
1985;$40,000-$59,999;21edbb25d378af5dc1ed277d6871e17c;2016-11-04T14:34:12.000Z;male;2016-11-04T14:44:55.750Z;1;single
1965;$60,000-$74,999;13835768f3da6a96a8d9811d8e580a14;2016-11-04T14:19:13.000Z;female;2016-11-04T14:39:35.293Z;2;married
1981;$15,000-$24,999;c89404b0e83155c9fba182c9dccb883a;2016-11-04T14:04:14.000Z;female;2016-11-04T14:30:10.213Z;3;married
1982;$40,000-$59,999;383468d1f700cc1d08d5e5363e7c9a26;2016-11-04T13:34:14.000Z;male;2016-11-04T14:22:03.795Z;5+;married
1991;Less than $10,000;86318ee37b6f8a674105f7f0c322fb89;2016-11-04T13:49:12.000Z;male;2016-11-04T13:52:13.475Z;3;single
1979;Less than $10,000;337a96eb6b1d2256c1a75624940d9e98;2016-11-04T13:19:14.000Z;male;2016-11-04T13:20:24.029Z;4;married
1990;$100,000 or more;e133bdeb8517290dd7b1651204261b53;2016-11-04T13:04:14.000Z;male;2016-11-04T13:04:53.941Z;2;cohabitating
1981;$40,000-$59,999;d52455efafd0e18bdb79542f7ade8455;2016-11-04T12:49:15.000Z;male;2016-11-04T12:55:13.873Z;1;single
1954;$60,000-$74,999;5f06bcdff6eba8cecc17dbf9ebe1559d;2016-11-04T12:34:14.000Z;female;2016-11-04T12:35:09.198Z;2;single
1984;$25,000-$39,999;d33c57138e2fc37f83ed9174acf6fbd5;2016-11-04T12:19:13.000Z;male;2016-11-04T12:26:30.685Z;1;single
1989;$75,000-$99,999;db5251127b8bc22531f4b5540931a7fb;2016-11-04T11:49:12.000Z;female;2016-11-04T12:14:58.241Z;4;married
1982;$75,000-$99,999;5ea6f64ed1768a2be300473fd78481c6;2016-11-04T11:04:13.000Z;female;2016-11-04T12:08:59.213Z;4;married
1952;$15,000-$24,999;620f31774edac1443c1d3af5d0eecd23;2016-11-04T12:04:14.000Z;female;2016-11-04T12:08:34.153Z;1;divorced
1987;Less than $10,000;6cfd80b0467719a8ddaaf7b241c8d93e;2016-11-04T11:19:13.000Z;female;2016-11-04T11:36:49.651Z;1;married
1991;Less than $10,000;7adf7011a366bff6cf1e02ead3135faa;2016-11-04T11:34:13.000Z;female;2016-11-04T11:35:37.643Z;1;single
1979;$10,000-$14,999;3e0004c6b9af32eef788a2c3945bfef3;2016-11-04T10:34:13.000Z;female;2016-11-04T11:14:26.192Z;3;married
1955;$15,000-$24,999;0f25a563d3995a8b49c242518da239aa;2016-11-04T10:49:14.000Z;male;2016-11-04T11:07:54.694Z;3;cohabitating
1987;$10,000-$14,999;c5a0e8640c2d87fb350396f242927b29;2016-11-04T08:49:16.000Z;male;2016-11-04T11:04:58.364Z;3;married
1993;$10,000-$14,999;a34608011fc1a33fe0e324ea16c3a3df;2016-11-04T10:04:14.000Z;female;2016-11-04T11:04:58.303Z;3;married
1985;$10,000-$14,999;aa83ebba3a9f3214745af53896c4507e;2016-11-04T09:34:41.000Z;male;2016-11-04T11:03:51.138Z;3;single
1942;$75,000-$99,999;c694734f03da7cf4f8efd83dea5be2fd;2016-11-04T10:19:16.000Z;female;2016-11-04T11:01:31.029Z;2;married
1981;Less than $10,000;a6f1bbacfd100b0441b053aebf9c8209;2016-11-04T08:19:17.000Z;female;2016-11-04T10:15:36.339Z;2;married
1979;$60,000-$74,999;366cdab5e7099165efbfee3ea084f116;2016-11-04T09:49:33.000Z;male;2016-11-04T09:57:53.127Z;4;married
1991;$40,000-$59,999;dca97d20eea4adac538500c4d152bb23;2016-11-04T09:19:16.000Z;male;2016-11-04T09:23:00.722Z;2;married
1998;Less than $10,000;5904817baafe9a8f13e4c9d077971176;2016-11-04T09:04:23.000Z;male;2016-11-04T09:15:44.994Z;5+;single
1974;$40,000-$59,999;3a4a4660d8a3beefde39c8e5ef884459;2016-11-04T08:34:13.000Z;male;2016-11-04T08:38:02.340Z;2;married
1980;Less than $10,000;267815bd484e37d0245c2135092e369f;2016-11-04T07:34:14.000Z;female;2016-11-04T08:37:07.529Z;5+;married
1988;$10,000-$14,999;6237e7a82ff51c6006c1f497e13a7aae;2016-11-04T07:49:15.000Z;female;2016-11-04T08:32:27.249Z;1;single
1977;$10,000-$14,999;165468d9f209a284a97c021ca6afa05f;2016-11-04T07:04:31.000Z;male;2016-11-04T08:30:13.347Z;4;married
1982;Less than $10,000;59375046b8bc4b5f808e2ceba36de058;2016-11-04T08:04:13.000Z;female;2016-11-04T08:22:30.544Z;4;married
1987;Less than $10,000;5bc271005472e6d0d925507184c069b4;2016-11-04T07:19:12.000Z;female;2016-11-04T07:25:38.989Z;1;single
1990;$15,000-$24,999;df9ea4c85fc97e79d35ac16257af3985;2016-11-04T06:19:14.000Z;male;2016-11-04T07:20:22.201Z;3;single
1987;$10,000-$14,999;88914a4f304f49a51e31ac0f6d819481;2016-11-04T06:34:11.000Z;female;2016-11-04T07:08:58.356Z;3;married
1967;$25,000-$39,999;ae24e976865a5075c14e1c562444d76b;2016-11-04T06:49:16.000Z;male;2016-11-04T07:08:00.657Z;1;single
1997;$75,000-$99,999;07ff1edc85268bda0ac8a94414982133;2016-11-04T06:04:12.000Z;female;2016-11-04T06:50:04.489Z;3;single
1976;$10,000-$14,999;c9c47f359f99ff3e5ecb4393dbae0de9;2016-11-04T05:19:15.000Z;female;2016-11-04T06:43:22.000Z;3;single
1984;$60,000-$74,999;7a099c94c3edce66c34fac8fb05d1d38;2016-11-04T05:49:12.000Z;male;2016-11-04T05:50:44.422Z;1;single
1985;$100,000 or more;e3f0289f9baf873bfe951ab84ff4d49e;2016-11-04T05:34:17.000Z;female;2016-11-04T05:37:16.016Z;2;married
1986;$25,000-$39,999;eb38d48f733081d7eb1a6bd1d0a3c746;2016-11-04T05:04:17.000Z;male;2016-11-04T05:20:16.218Z;3;single
1990;$10,000-$14,999;578a35531186b87d176a56c70c6f0570;2016-11-04T04:49:16.000Z;male;2016-11-04T05:19:59.607Z;5+;single
